filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
5316675_xlarge_497x393.5316675_xlarge_497x393.jpg,120093,{},3,2,"{""name"":""rect"",""x"":354,""y"":125,""width"":286,""height"":400}","{""bear"":""bear""}"
11323132_0_0_1275_720_2072x0_60_0_0_64a9c65e0ed98fae7a7248216cab3dc1_681x641.11323132_0_0_1275_720_2072x0_60_0_0_64a9c65e0ed98fae7a7248216cab3dc1_681x641.jpg,72186,{},1,0,"{""name"":""rect"",""x"":91,""y"":0,""width"":549,""height"":362}","{""bear"":""bear""}"
11323132_0_0_1275_720_2072x0_60_0_0_64a9c65e0ed98fae7a7248216cab3dc1_1033x626.11323132_0_0_1275_720_2072x0_60_0_0_64a9c65e0ed98fae7a7248216cab3dc1_1033x626.jpg,72259,{},1,0,"{""name"":""rect"",""x"":2,""y"":1,""width"":636,""height"":376}","{""bear"":""bear""}"
14365604_847x344.14365604_847x344.jpg,78767,{},4,0,"{""name"":""rect"",""x"":303,""y"":257,""width"":48,""height"":95}","{""bear"":""bear""}"
14365604_847x344.14365604_847x344.jpg,78767,{},4,1,"{""name"":""rect"",""x"":517,""y"":272,""width"":122,""height"":76}","{""bear"":""bear""}"
14365604_847x344.14365604_847x344.jpg,78767,{},4,2,"{""name"":""rect"",""x"":455,""y"":299,""width"":77,""height"":83}","{""bear"":""bear""}"
14365604_847x344.14365604_847x344.jpg,78767,{},4,3,"{""name"":""rect"",""x"":378,""y"":300,""width"":109,""height"":76}","{""bear"":""bear""}"
94536786-belyi-medved-v-severnoi-amerike-3_975x567.94536786-belyi-medved-v-severnoi-amerike-3_975x567.jpg,95841,{},2,0,"{""name"":""rect"",""x"":0,""y"":183,""width"":367,""height"":333}","{""bear"":""bear""}"
94536786-belyi-medved-v-severnoi-amerike-3_975x567.94536786-belyi-medved-v-severnoi-amerike-3_975x567.jpg,95841,{},2,1,"{""name"":""rect"",""x"":432,""y"":359,""width"":208,""height"":195}","{""bear"":""bear""}"
94536786-belyi-medved-v-severnoi-amerike-3_1073x617.94536786-belyi-medved-v-severnoi-amerike-3_1073x617.jpg,100499,{},2,0,"{""name"":""rect"",""x"":21,""y"":311,""width"":284,""height"":194}","{""bear"":""bear""}"
94536786-belyi-medved-v-severnoi-amerike-3_1073x617.94536786-belyi-medved-v-severnoi-amerike-3_1073x617.jpg,100499,{},2,1,"{""name"":""rect"",""x"":371,""y"":147,""width"":269,""height"":309}","{""bear"":""bear""}"
158017074_33bd5c_1095x742.158017074_33bd5c_1095x742.jpg,152364,{},1,0,"{""name"":""rect"",""x"":26,""y"":166,""width"":614,""height"":451}","{""bear"":""bear""}"
1505982942_0_93_2144_1299_1920x0_80_0_0_e4eef245f9bc8594f584e85050035cbb_1378x593.1505982942_0_93_2144_1299_1920x0_80_0_0_e4eef245f9bc8594f584e85050035cbb_1378x593.jpg,224972,{},3,0,"{""name"":""rect"",""x"":180,""y"":272,""width"":312,""height"":242}","{""bear"":""bear""}"
1505982942_0_93_2144_1299_1920x0_80_0_0_e4eef245f9bc8594f584e85050035cbb_1378x593.1505982942_0_93_2144_1299_1920x0_80_0_0_e4eef245f9bc8594f584e85050035cbb_1378x593.jpg,224972,{},3,1,"{""name"":""rect"",""x"":371,""y"":425,""width"":218,""height"":215}","{""bear"":""bear""}"
1505982942_0_93_2144_1299_1920x0_80_0_0_e4eef245f9bc8594f584e85050035cbb_1378x593.1505982942_0_93_2144_1299_1920x0_80_0_0_e4eef245f9bc8594f584e85050035cbb_1378x593.jpg,224972,{},3,2,"{""name"":""rect"",""x"":0,""y"":0,""width"":299,""height"":380}","{""bear"":""bear""}"
1505982942_0_93_2144_1299_1920x0_80_0_0_e4eef245f9bc8594f584e85050035cbb_1393x684.1505982942_0_93_2144_1299_1920x0_80_0_0_e4eef245f9bc8594f584e85050035cbb_1393x684.jpg,233765,{},3,0,"{""name"":""rect"",""x"":67,""y"":335,""width"":215,""height"":253}","{""bear"":""bear""}"
1505982942_0_93_2144_1299_1920x0_80_0_0_e4eef245f9bc8594f584e85050035cbb_1393x684.1505982942_0_93_2144_1299_1920x0_80_0_0_e4eef245f9bc8594f584e85050035cbb_1393x684.jpg,233765,{},3,1,"{""name"":""rect"",""x"":145,""y"":182,""width"":328,""height"":236}","{""bear"":""bear""}"
1505982942_0_93_2144_1299_1920x0_80_0_0_e4eef245f9bc8594f584e85050035cbb_1393x684.1505982942_0_93_2144_1299_1920x0_80_0_0_e4eef245f9bc8594f584e85050035cbb_1393x684.jpg,233765,{},3,2,"{""name"":""rect"",""x"":358,""y"":0,""width"":282,""height"":291}","{""bear"":""bear""}"
1505982942_0_93_2144_1299_1920x0_80_0_0_e4eef245f9bc8594f584e85050035cbb_1480x661.1505982942_0_93_2144_1299_1920x0_80_0_0_e4eef245f9bc8594f584e85050035cbb_1480x661.jpg,221831,{},3,0,"{""name"":""rect"",""x"":80,""y"":205,""width"":311,""height"":237}","{""bear"":""bear""}"
1505982942_0_93_2144_1299_1920x0_80_0_0_e4eef245f9bc8594f584e85050035cbb_1480x661.1505982942_0_93_2144_1299_1920x0_80_0_0_e4eef245f9bc8594f584e85050035cbb_1480x661.jpg,221831,{},3,1,"{""name"":""rect"",""x"":270,""y"":356,""width"":219,""height"":256}","{""bear"":""bear""}"
1505982942_0_93_2144_1299_1920x0_80_0_0_e4eef245f9bc8594f584e85050035cbb_1480x661.1505982942_0_93_2144_1299_1920x0_80_0_0_e4eef245f9bc8594f584e85050035cbb_1480x661.jpg,221831,{},3,2,"{""name"":""rect"",""x"":0,""y"":0,""width"":195,""height"":313}","{""bear"":""bear""}"
1505983089_107_0_535_428_1920x0_80_0_0_5dfbcfa131776080133e14375fce2260_433x715.1505983089_107_0_535_428_1920x0_80_0_0_5dfbcfa131776080133e14375fce2260_433x715.jpg,99745,{},2,0,"{""name"":""rect"",""x"":2,""y"":396,""width"":126,""height"":100}","{""bear"":""bear""}"
1505983089_107_0_535_428_1920x0_80_0_0_5dfbcfa131776080133e14375fce2260_433x715.1505983089_107_0_535_428_1920x0_80_0_0_5dfbcfa131776080133e14375fce2260_433x715.jpg,99745,{},2,1,"{""name"":""rect"",""x"":416,""y"":269,""width"":201,""height"":130}","{""bear"":""bear""}"
1505983089_107_0_535_428_1920x0_80_0_0_5dfbcfa131776080133e14375fce2260_715x788.1505983089_107_0_535_428_1920x0_80_0_0_5dfbcfa131776080133e14375fce2260_715x788.jpg,101658,{},2,0,"{""name"":""rect"",""x"":134,""y"":199,""width"":201,""height"":123}","{""bear"":""bear""}"
1505983089_107_0_535_428_1920x0_80_0_0_5dfbcfa131776080133e14375fce2260_715x788.1505983089_107_0_535_428_1920x0_80_0_0_5dfbcfa131776080133e14375fce2260_715x788.jpg,101658,{},2,1,"{""name"":""rect"",""x"":366,""y"":317,""width"":268,""height"":159}","{""bear"":""bear""}"
1505983089_107_0_535_428_1920x0_80_0_0_5dfbcfa131776080133e14375fce2260_766x598.1505983089_107_0_535_428_1920x0_80_0_0_5dfbcfa131776080133e14375fce2260_766x598.jpg,96032,{},2,0,"{""name"":""rect"",""x"":83,""y"":388,""width"":198,""height"":125}","{""bear"":""bear""}"
1505983089_107_0_535_428_1920x0_80_0_0_5dfbcfa131776080133e14375fce2260_766x598.1505983089_107_0_535_428_1920x0_80_0_0_5dfbcfa131776080133e14375fce2260_766x598.jpg,96032,{},2,1,"{""name"":""rect"",""x"":317,""y"":506,""width"":264,""height"":134}","{""bear"":""bear""}"
1505983089_107_0_535_428_1920x0_80_0_0_5dfbcfa131776080133e14375fce2260_1288x734.1505983089_107_0_535_428_1920x0_80_0_0_5dfbcfa131776080133e14375fce2260_1288x734.jpg,98023,{},3,0,"{""name"":""rect"",""x"":259,""y"":444,""width"":174,""height"":101}","{""bear"":""bear""}"
1505983089_107_0_535_428_1920x0_80_0_0_5dfbcfa131776080133e14375fce2260_1288x734.1505983089_107_0_535_428_1920x0_80_0_0_5dfbcfa131776080133e14375fce2260_1288x734.jpg,98023,{},3,1,"{""name"":""rect"",""x"":434,""y"":434,""width"":158,""height"":104}","{""bear"":""bear""}"
1505983089_107_0_535_428_1920x0_80_0_0_5dfbcfa131776080133e14375fce2260_1288x734.1505983089_107_0_535_428_1920x0_80_0_0_5dfbcfa131776080133e14375fce2260_1288x734.jpg,98023,{},3,2,"{""name"":""rect"",""x"":0,""y"":419,""width"":157,""height"":96}","{""bear"":""bear""}"
1582294089_0_180_3031_1885_1920x0_80_0_0_4e59b52fef35d58fab70ca71e1b6acc1_1090x528.1582294089_0_180_3031_1885_1920x0_80_0_0_4e59b52fef35d58fab70ca71e1b6acc1_1090x528.jpg,99354,{},1,0,"{""name"":""rect"",""x"":266,""y"":39,""width"":373,""height"":592}","{""bear"":""bear""}"
1619155032_14-krasivosti_pro-p-belii-medved-na-ldine-medvedi-krasivo-foto-14_351x429.1619155032_14-krasivosti_pro-p-belii-medved-na-ldine-medvedi-krasivo-foto-14_351x429.jpg,129691,{},2,0,"{""name"":""rect"",""x"":69,""y"":212,""width"":264,""height"":204}","{""bear"":""bear""}"
1619155032_14-krasivosti_pro-p-belii-medved-na-ldine-medvedi-krasivo-foto-14_351x429.1619155032_14-krasivosti_pro-p-belii-medved-na-ldine-medvedi-krasivo-foto-14_351x429.jpg,129691,{},2,1,"{""name"":""rect"",""x"":287,""y"":251,""width"":264,""height"":173}","{""bear"":""bear""}"
1619155032_14-krasivosti_pro-p-belii-medved-na-ldine-medvedi-krasivo-foto-14_640x416.1619155032_14-krasivosti_pro-p-belii-medved-na-ldine-medvedi-krasivo-foto-14_640x416.jpg,107749,{},2,0,"{""name"":""rect"",""x"":271,""y"":229,""width"":250,""height"":225}","{""bear"":""bear""}"
1619155032_14-krasivosti_pro-p-belii-medved-na-ldine-medvedi-krasivo-foto-14_640x416.1619155032_14-krasivosti_pro-p-belii-medved-na-ldine-medvedi-krasivo-foto-14_640x416.jpg,107749,{},2,1,"{""name"":""rect"",""x"":22,""y"":226,""width"":259,""height"":201}","{""bear"":""bear""}"
1621348520_51-pibig_info-p-ostrov-vrangelya-priroda-krasivo-foto-61_430x366.1621348520_51-pibig_info-p-ostrov-vrangelya-priroda-krasivo-foto-61_430x366.jpg,73179,{},1,0,"{""name"":""rect"",""x"":269,""y"":235,""width"":272,""height"":205}","{""bear"":""bear""}"
1621348520_51-pibig_info-p-ostrov-vrangelya-priroda-krasivo-foto-61_625x342.1621348520_51-pibig_info-p-ostrov-vrangelya-priroda-krasivo-foto-61_625x342.jpg,75499,{},1,0,"{""name"":""rect"",""x"":294,""y"":260,""width"":271,""height"":203}","{""bear"":""bear""}"
1621348520_51-pibig_info-p-ostrov-vrangelya-priroda-krasivo-foto-61_638x421.1621348520_51-pibig_info-p-ostrov-vrangelya-priroda-krasivo-foto-61_638x421.jpg,74748,{},1,0,"{""name"":""rect"",""x"":61,""y"":182,""width"":272,""height"":200}","{""bear"":""bear""}"
1637624045_24-celes-club-p-khvost-belogo-medvedya-zhivotnie-krasivo-f-24_859x562.1637624045_24-celes-club-p-khvost-belogo-medvedya-zhivotnie-krasivo-f-24_859x562.jpg,136757,{},1,0,"{""name"":""rect"",""x"":0,""y"":0,""width"":593,""height"":581}","{""bear"":""bear""}"
1637624045_24-celes-club-p-khvost-belogo-medvedya-zhivotnie-krasivo-f-24_872x474.1637624045_24-celes-club-p-khvost-belogo-medvedya-zhivotnie-krasivo-f-24_872x474.jpg,125376,{},1,0,"{""name"":""rect"",""x"":0,""y"":42,""width"":579,""height"":598}","{""bear"":""bear""}"
1637638259_1-celes-club-p-belii-medved-szadi-zhivotnie-krasivo-foto-1_1122x650.1637638259_1-celes-club-p-belii-medved-szadi-zhivotnie-krasivo-foto-1_1122x650.jpg,91056,{},2,0,"{""name"":""rect"",""x"":286,""y"":276,""width"":278,""height"":201}","{""bear"":""bear""}"
1637638259_1-celes-club-p-belii-medved-szadi-zhivotnie-krasivo-foto-1_1122x650.1637638259_1-celes-club-p-belii-medved-szadi-zhivotnie-krasivo-foto-1_1122x650.jpg,91056,{},2,1,"{""name"":""rect"",""x"":0,""y"":123,""width"":214,""height"":307}","{""bear"":""bear""}"
1648618766_78-vsegda-pomnim-com-p-ostrov-vrangelya-foto-97_1096x849.1648618766_78-vsegda-pomnim-com-p-ostrov-vrangelya-foto-97_1096x849.jpg,149465,{},1,0,"{""name"":""rect"",""x"":353,""y"":250,""width"":287,""height"":294}","{""bear"":""bear""}"
1648618766_78-vsegda-pomnim-com-p-ostrov-vrangelya-foto-97_1269x837.1648618766_78-vsegda-pomnim-com-p-ostrov-vrangelya-foto-97_1269x837.jpg,148078,{},1,0,"{""name"":""rect"",""x"":182,""y"":262,""width"":361,""height"":293}","{""bear"":""bear""}"
1657809949_46-kartinkin-net-p-ostrov-vrangelya-priroda-krasivo-foto-46_338x446.1657809949_46-kartinkin-net-p-ostrov-vrangelya-priroda-krasivo-foto-46_338x446.jpg,141195,{},2,0,"{""name"":""rect"",""x"":27,""y"":351,""width"":412,""height"":279}","{""bear"":""bear""}"
1657809949_46-kartinkin-net-p-ostrov-vrangelya-priroda-krasivo-foto-46_338x446.1657809949_46-kartinkin-net-p-ostrov-vrangelya-priroda-krasivo-foto-46_338x446.jpg,141195,{},2,1,"{""name"":""rect"",""x"":343,""y"":262,""width"":297,""height"":363}","{""bear"":""bear""}"
1667560564_67-sportishka-com-p-chukotka-priroda-oboi-73_365x451.1667560564_67-sportishka-com-p-chukotka-priroda-oboi-73_365x451.jpg,137811,{},1,0,"{""name"":""rect"",""x"":339,""y"":357,""width"":193,""height"":85}","{""bear"":""bear""}"
1667560564_67-sportishka-com-p-chukotka-priroda-oboi-73_497x461.1667560564_67-sportishka-com-p-chukotka-priroda-oboi-73_497x461.jpg,146561,{},1,0,"{""name"":""rect"",""x"":241,""y"":348,""width"":193,""height"":84}","{""bear"":""bear""}"
1667560564_67-sportishka-com-p-chukotka-priroda-oboi-73_579x587.1667560564_67-sportishka-com-p-chukotka-priroda-oboi-73_579x587.jpg,162555,{},1,0,"{""name"":""rect"",""x"":125,""y"":224,""width"":194,""height"":81}","{""bear"":""bear""}"
1667560564_67-sportishka-com-p-chukotka-priroda-oboi-73_685x461.1667560564_67-sportishka-com-p-chukotka-priroda-oboi-73_685x461.jpg,146952,{},1,0,"{""name"":""rect"",""x"":17,""y"":347,""width"":194,""height"":87}","{""bear"":""bear""}"
1670848801_iDNES-SShA-hotyat-pred-yavit-pretenzii-na-rossiiyskiiy-ostrov-Vrangelya-v-Arktike_457x331.1670848801_iDNES-SShA-hotyat-pred-yavit-pretenzii-na-rossiiyskiiy-ostrov-Vrangelya-v-Arktike_457x331.jpg,132761,{},1,0,"{""name"":""rect"",""x"":355,""y"":164,""width"":240,""height"":207}","{""bear"":""bear""}"
1677651804_bogatyr-club-p-belii-medved-na-taimire-foni-krasivo-19_713x644.1677651804_bogatyr-club-p-belii-medved-na-taimire-foni-krasivo-19_713x644.jpg,137114,{},3,0,"{""name"":""rect"",""x"":168,""y"":371,""width"":222,""height"":175}","{""bear"":""bear""}"
1677651804_bogatyr-club-p-belii-medved-na-taimire-foni-krasivo-19_713x644.1677651804_bogatyr-club-p-belii-medved-na-taimire-foni-krasivo-19_713x644.jpg,137114,{},3,1,"{""name"":""rect"",""x"":327,""y"":356,""width"":222,""height"":202}","{""bear"":""bear""}"
1677651804_bogatyr-club-p-belii-medved-na-taimire-foni-krasivo-19_713x644.1677651804_bogatyr-club-p-belii-medved-na-taimire-foni-krasivo-19_713x644.jpg,137114,{},3,2,"{""name"":""rect"",""x"":238,""y"":147,""width"":338,""height"":400}","{""bear"":""bear""}"
1677651804_bogatyr-club-p-belii-medved-na-taimire-foni-krasivo-19_810x599.1677651804_bogatyr-club-p-belii-medved-na-taimire-foni-krasivo-19_810x599.jpg,143616,{},3,0,"{""name"":""rect"",""x"":165,""y"":191,""width"":326,""height"":403}","{""bear"":""bear""}"
1677651804_bogatyr-club-p-belii-medved-na-taimire-foni-krasivo-19_810x599.1677651804_bogatyr-club-p-belii-medved-na-taimire-foni-krasivo-19_810x599.jpg,143616,{},3,1,"{""name"":""rect"",""x"":348,""y"":415,""width"":219,""height"":178}","{""bear"":""bear""}"
1677651804_bogatyr-club-p-belii-medved-na-taimire-foni-krasivo-19_810x599.1677651804_bogatyr-club-p-belii-medved-na-taimire-foni-krasivo-19_810x599.jpg,143616,{},3,2,"{""name"":""rect"",""x"":178,""y"":401,""width"":236,""height"":202}","{""bear"":""bear""}"
1677651804_bogatyr-club-p-belii-medved-na-taimire-foni-krasivo-19_1016x629.1677651804_bogatyr-club-p-belii-medved-na-taimire-foni-krasivo-19_1016x629.jpg,128543,{},3,0,"{""name"":""rect"",""x"":24,""y"":372,""width"":234,""height"":202}","{""bear"":""bear""}"
1677651804_bogatyr-club-p-belii-medved-na-taimire-foni-krasivo-19_1016x629.1677651804_bogatyr-club-p-belii-medved-na-taimire-foni-krasivo-19_1016x629.jpg,128543,{},3,1,"{""name"":""rect"",""x"":0,""y"":161,""width"":270,""height"":401}","{""bear"":""bear""}"
1677651804_bogatyr-club-p-belii-medved-na-taimire-foni-krasivo-19_1016x629.1677651804_bogatyr-club-p-belii-medved-na-taimire-foni-krasivo-19_1016x629.jpg,128543,{},3,2,"{""name"":""rect"",""x"":1,""y"":387,""width"":88,""height"":182}","{""bear"":""bear""}"
1677966452_bogatyr-club-p-belii-medved-v-tundre-foni-vkontakte-40_1028x658.1677966452_bogatyr-club-p-belii-medved-v-tundre-foni-vkontakte-40_1028x658.jpg,78250,{},3,0,"{""name"":""rect"",""x"":1,""y"":95,""width"":638,""height"":498}","{""bear"":""bear""}"
1677966452_bogatyr-club-p-belii-medved-v-tundre-foni-vkontakte-40_1028x658.1677966452_bogatyr-club-p-belii-medved-v-tundre-foni-vkontakte-40_1028x658.jpg,78250,{},3,1,"{""name"":""rect"",""x"":70,""y"":273,""width"":250,""height"":219}","{""bear"":""bear""}"
1677966452_bogatyr-club-p-belii-medved-v-tundre-foni-vkontakte-40_1028x658.1677966452_bogatyr-club-p-belii-medved-v-tundre-foni-vkontakte-40_1028x658.jpg,78250,{},3,2,"{""name"":""rect"",""x"":433,""y"":382,""width"":205,""height"":210}","{""bear"":""bear""}"
1677966452_bogatyr-club-p-belii-medved-v-tundre-foni-vkontakte-40_1144x781.1677966452_bogatyr-club-p-belii-medved-v-tundre-foni-vkontakte-40_1144x781.jpg,67236,{},3,0,"{""name"":""rect"",""x"":319,""y"":260,""width"":320,""height"":245}","{""bear"":""bear""}"
1677966452_bogatyr-club-p-belii-medved-v-tundre-foni-vkontakte-40_1144x781.1677966452_bogatyr-club-p-belii-medved-v-tundre-foni-vkontakte-40_1144x781.jpg,67236,{},3,1,"{""name"":""rect"",""x"":0,""y"":0,""width"":561,""height"":467}","{""bear"":""bear""}"
1677966452_bogatyr-club-p-belii-medved-v-tundre-foni-vkontakte-40_1144x781.1677966452_bogatyr-club-p-belii-medved-v-tundre-foni-vkontakte-40_1144x781.jpg,67236,{},3,2,"{""name"":""rect"",""x"":0,""y"":147,""width"":218,""height"":222}","{""bear"":""bear""}"
1688096244_pibig-info-p-ostrov-vrangelya-belie-medvedi-instagram-30_620x501.1688096244_pibig-info-p-ostrov-vrangelya-belie-medvedi-instagram-30_620x501.jpg,69786,{},5,0,"{""name"":""rect"",""x"":157,""y"":297,""width"":208,""height"":86}","{""bear"":""bear""}"
1688096244_pibig-info-p-ostrov-vrangelya-belie-medvedi-instagram-30_620x501.1688096244_pibig-info-p-ostrov-vrangelya-belie-medvedi-instagram-30_620x501.jpg,69786,{},5,1,"{""name"":""rect"",""x"":362,""y"":106,""width"":141,""height"":91}","{""bear"":""bear""}"
1688096244_pibig-info-p-ostrov-vrangelya-belie-medvedi-instagram-30_620x501.1688096244_pibig-info-p-ostrov-vrangelya-belie-medvedi-instagram-30_620x501.jpg,69786,{},5,2,"{""name"":""rect"",""x"":389,""y"":245,""width"":142,""height"":93}","{""bear"":""bear""}"
1688096244_pibig-info-p-ostrov-vrangelya-belie-medvedi-instagram-30_620x501.1688096244_pibig-info-p-ostrov-vrangelya-belie-medvedi-instagram-30_620x501.jpg,69786,{},5,3,"{""name"":""rect"",""x"":550,""y"":277,""width"":90,""height"":118}","{""bear"":""bear""}"
1688096244_pibig-info-p-ostrov-vrangelya-belie-medvedi-instagram-30_620x501.1688096244_pibig-info-p-ostrov-vrangelya-belie-medvedi-instagram-30_620x501.jpg,69786,{},5,4,"{""name"":""rect"",""x"":0,""y"":138,""width"":137,""height"":165}","{""bear"":""bear""}"
1688096244_pibig-info-p-ostrov-vrangelya-belie-medvedi-instagram-30_958x451.1688096244_pibig-info-p-ostrov-vrangelya-belie-medvedi-instagram-30_958x451.jpg,91386,{},5,0,"{""name"":""rect"",""x"":51,""y"":294,""width"":144,""height"":94}","{""bear"":""bear""}"
1688096244_pibig-info-p-ostrov-vrangelya-belie-medvedi-instagram-30_958x451.1688096244_pibig-info-p-ostrov-vrangelya-belie-medvedi-instagram-30_958x451.jpg,91386,{},5,1,"{""name"":""rect"",""x"":215,""y"":338,""width"":172,""height"":125}","{""bear"":""bear""}"
1688096244_pibig-info-p-ostrov-vrangelya-belie-medvedi-instagram-30_958x451.1688096244_pibig-info-p-ostrov-vrangelya-belie-medvedi-instagram-30_958x451.jpg,91386,{},5,2,"{""name"":""rect"",""x"":463,""y"":343,""width"":98,""height"":180}","{""bear"":""bear""}"
1688096244_pibig-info-p-ostrov-vrangelya-belie-medvedi-instagram-30_958x451.1688096244_pibig-info-p-ostrov-vrangelya-belie-medvedi-instagram-30_958x451.jpg,91386,{},5,3,"{""name"":""rect"",""x"":557,""y"":392,""width"":80,""height"":139}","{""bear"":""bear""}"
1688096244_pibig-info-p-ostrov-vrangelya-belie-medvedi-instagram-30_958x451.1688096244_pibig-info-p-ostrov-vrangelya-belie-medvedi-instagram-30_958x451.jpg,91386,{},5,4,"{""name"":""rect"",""x"":22,""y"":159,""width"":143,""height"":89}","{""bear"":""bear""}"
1688096244_pibig-info-p-ostrov-vrangelya-belie-medvedi-instagram-30_1399x485.1688096244_pibig-info-p-ostrov-vrangelya-belie-medvedi-instagram-30_1399x485.jpg,96618,{},3,0,"{""name"":""rect"",""x"":31,""y"":309,""width"":87,""height"":175}","{""bear"":""bear""}"
1688096244_pibig-info-p-ostrov-vrangelya-belie-medvedi-instagram-30_1399x485.1688096244_pibig-info-p-ostrov-vrangelya-belie-medvedi-instagram-30_1399x485.jpg,96618,{},3,1,"{""name"":""rect"",""x"":108,""y"":317,""width"":268,""height"":85}","{""bear"":""bear""}"
1688096244_pibig-info-p-ostrov-vrangelya-belie-medvedi-instagram-30_1399x485.1688096244_pibig-info-p-ostrov-vrangelya-belie-medvedi-instagram-30_1399x485.jpg,96618,{},3,2,"{""name"":""rect"",""x"":107,""y"":365,""width"":89,""height"":132}","{""bear"":""bear""}"
1688096244_pibig-info-p-ostrov-vrangelya-belie-medvedi-instagram-30_1505x512.1688096244_pibig-info-p-ostrov-vrangelya-belie-medvedi-instagram-30_1505x512.jpg,89034,{},3,0,"{""name"":""rect"",""x"":505,""y"":307,""width"":126,""height"":147}","{""bear"":""bear""}"
1688096244_pibig-info-p-ostrov-vrangelya-belie-medvedi-instagram-30_1505x512.1688096244_pibig-info-p-ostrov-vrangelya-belie-medvedi-instagram-30_1505x512.jpg,89034,{},3,1,"{""name"":""rect"",""x"":3,""y"":291,""width"":268,""height"":84}","{""bear"":""bear""}"
1688096244_pibig-info-p-ostrov-vrangelya-belie-medvedi-instagram-30_1505x512.1688096244_pibig-info-p-ostrov-vrangelya-belie-medvedi-instagram-30_1505x512.jpg,89034,{},3,2,"{""name"":""rect"",""x"":6,""y"":335,""width"":82,""height"":134}","{""bear"":""bear""}"
1689047407_vsegda-pomnim-com-p-vesna-na-chukotke-foto-48_795x1123.1689047407_vsegda-pomnim-com-p-vesna-na-chukotke-foto-48_795x1123.jpg,256883,{},1,0,"{""name"":""rect"",""x"":138,""y"":252,""width"":502,""height"":311}","{""bear"":""bear""}"
1695439783_balthazar-club-p-skulptura-belogo-medvedya-oboi-37_764x904.1695439783_balthazar-club-p-skulptura-belogo-medvedya-oboi-37_764x904.jpg,207612,{},1,0,"{""name"":""rect"",""x"":0,""y"":0,""width"":639,""height"":464}","{""bear"":""bear""}"
1695439783_balthazar-club-p-skulptura-belogo-medvedya-oboi-37_896x823.1695439783_balthazar-club-p-skulptura-belogo-medvedya-oboi-37_896x823.jpg,211505,{},1,0,"{""name"":""rect"",""x"":0,""y"":75,""width"":556,""height"":476}","{""bear"":""bear""}"
6334139646_ae977ef3da_b_455x350.6334139646_ae977ef3da_b_455x350.jpg,214922,{},1,0,"{""name"":""rect"",""x"":122,""y"":26,""width"":288,""height"":597}","{""bear"":""bear""}"
6334139646_ae977ef3da_b_579x351.6334139646_ae977ef3da_b_579x351.jpg,208717,{},1,0,"{""name"":""rect"",""x"":108,""y"":26,""width"":289,""height"":596}","{""bear"":""bear""}"
14556423552_4b01012b89_k_357x495.14556423552_4b01012b89_k_357x495.jpg,90291,{},1,0,"{""name"":""rect"",""x"":163,""y"":116,""width"":251,""height"":463}","{""bear"":""bear""}"
14556423552_4b01012b89_k_425x504.14556423552_4b01012b89_k_425x504.jpg,86527,{},1,0,"{""name"":""rect"",""x"":297,""y"":107,""width"":250,""height"":463}","{""bear"":""bear""}"
154167934226polarbearv_1541679342_1229x405.154167934226polarbearv_1541679342_1229x405.jpg,147965,{},1,0,"{""name"":""rect"",""x"":100,""y"":225,""width"":540,""height"":415}","{""bear"":""bear""}"
154167934226polarbearv_1541679342_1253x804.154167934226polarbearv_1541679342_1253x804.jpg,190179,{},1,0,"{""name"":""rect"",""x"":72,""y"":0,""width"":568,""height"":249}","{""bear"":""bear""}"
154167934226polarbearv_1541679342_1403x408.154167934226polarbearv_1541679342_1403x408.jpg,147867,{},1,0,"{""name"":""rect"",""x"":0,""y"":222,""width"":605,""height"":418}","{""bear"":""bear""}"
154167934226polarbearv_1541679342_1679x432.154167934226polarbearv_1541679342_1679x432.jpg,152182,{},1,0,"{""name"":""rect"",""x"":1,""y"":215,""width"":330,""height"":405}","{""bear"":""bear""}"
Bears_Polar_bears_Water_Three_3_Snow_Reflection_515379_1600x1200_528x534.Bears_Polar_bears_Water_Three_3_Snow_Reflection_515379_1600x1200_528x534.jpg,124298,{},3,0,"{""name"":""rect"",""x"":175,""y"":132,""width"":157,""height"":245}","{""bear"":""bear""}"
Bears_Polar_bears_Water_Three_3_Snow_Reflection_515379_1600x1200_528x534.Bears_Polar_bears_Water_Three_3_Snow_Reflection_515379_1600x1200_528x534.jpg,124298,{},3,1,"{""name"":""rect"",""x"":325,""y"":26,""width"":212,""height"":397}","{""bear"":""bear""}"
Bears_Polar_bears_Water_Three_3_Snow_Reflection_515379_1600x1200_528x534.Bears_Polar_bears_Water_Three_3_Snow_Reflection_515379_1600x1200_528x534.jpg,124298,{},3,2,"{""name"":""rect"",""x"":471,""y"":164,""width"":145,""height"":252}","{""bear"":""bear""}"
Bears_Polar_bears_Water_Three_3_Snow_Reflection_515379_1600x1200_622x604.Bears_Polar_bears_Water_Three_3_Snow_Reflection_515379_1600x1200_622x604.jpg,124944,{},3,0,"{""name"":""rect"",""x"":81,""y"":60,""width"":170,""height"":245}","{""bear"":""bear""}"
Bears_Polar_bears_Water_Three_3_Snow_Reflection_515379_1600x1200_622x604.Bears_Polar_bears_Water_Three_3_Snow_Reflection_515379_1600x1200_622x604.jpg,124944,{},3,1,"{""name"":""rect"",""x"":234,""y"":0,""width"":209,""height"":354}","{""bear"":""bear""}"
